consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action.rt,click_action_2.keys,click_action_2.corr,click_action_2.rt,resp4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_3.keys,resp4_3.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_3.keys,key_resp_3.rt,key_resp_12.keys,key_resp_12.rt,key_resp_15.keys,key_resp_15.rt,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_36.keys,key_resp_36.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,r4_num,r5,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_8.rt,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_reval_choice_2.keys,transition_reval_choice_2.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.2595,,0,248,248,248,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.6613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2424,,0,249,249,249,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.6427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.6832,,0,250,250,250,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.4923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.9285,9,0,251,251,251,1,trident.png,tree.png,snorkel.png,1,8,2.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.9563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.7199,,0,252,252,252,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.9051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0.1928,,0,253,253,253,1,planet.png,bell.png,train.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.8226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.9812,,0,254,254,254,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.6979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.8968,,0,255,255,255,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.9134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.3655,,0,256,256,256,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.9997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.4331,,0,257,257,257,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.6451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.388,,0,258,258,258,1,planet.png,bell.png,tophat.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.7071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.6753,,0,259,259,259,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.4944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.8115,,0,260,260,260,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5521,,0,261,261,261,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.723,,0,262,262,262,1,trident.png,fox.png,apple.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.6298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6554,,0,263,263,263,1,trident.png,fox.png,hammer.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.6112,,0,264,264,264,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.7232,,0,265,265,265,1,trident.png,tree.png,snorkel.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.7507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2786,,0,266,266,266,1,planet.png,unicorn.png,window.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.4954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5836,,0,267,267,267,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.6865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.6572,,0,268,268,268,1,planet.png,bell.png,train.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.6713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.6248,,0,269,269,269,1,trident.png,bell.png,tophat.png,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.28,,0,270,270,270,1,trident.png,tree.png,north.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4042,,0,271,271,271,1,trident.png,bell.png,train.png,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.6786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0.2683,,0,272,272,272,1,planet.png,tree.png,snorkel.png,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,0,0,0,1,0.6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5765,,0,273,273,273,1,planet.png,tree.png,north.png,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,63d79fcd741f9cfb2f87152f,001,2023-06-22_21h20.58.269,study5_pr_2,2022.2.5,MacIntel,59.99160118,63d79fcd741f9cfb2f87152f,64944c9a5850536c27178b39,6494aceedd3c2f32ac56b89d,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0.5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
